name,path,split,family_id,archetype,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,ally_composition,enemy_composition,sha256
r2_blind_iid_0519,configs/blind_iid/r2_blind_iid_0519.json,blind_iid,stalker_zealot_mirror_05,stalker_zealot_mirror,False,10,near,8.6203,SIMPLE,type_split,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",10cee8f4ac813482211305847217b31e0e47deb661a438bd21fc30e6e9f211ce
r2_blind_iid_0520,configs/blind_iid/r2_blind_iid_0520.json,blind_iid,stalker_zealot_mirror_05,stalker_zealot_mirror,False,11,immediate,5.2373,NARROW,compact,9,8,1025,900,1.1389,hard_winnable,"{""STALKER"": 5, ""ZEALOT"": 4}","{""STALKER"": 4, ""ZEALOT"": 4}",4c15ce258dd36cb2dec8e765799b85a9449dca1b40e74a4c04efed54044ef1d0
r2_blind_iid_0521,configs/blind_iid/r2_blind_iid_0521.json,blind_iid,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,10,near,9.0148,NARROW,compact,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",ed3afe1c0941d71d6d75a6fc64b0cfab26c28c5538c606f019d613eea8c5160a
r2_blind_iid_0522,configs/blind_iid/r2_blind_iid_0522.json,blind_iid,stalker_colossus_vs_swarm_01,stalker_colossus_vs_swarm,False,11,immediate,5.454,OCTAGON,staggered,2,10,425,350,1.2143,moderate,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 4, ""ZERGLING"": 6}",2a0fe59f79491595e08152324cc49422cf064a99c0552721500411ff59b26327
r2_blind_iid_0523,configs/blind_iid/r2_blind_iid_0523.json,blind_iid,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,10,medium,12.998,OCTAGON,type_split,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",2a1d8d0d1583480cb413f0d8855f9ddecfd97bbc0e75609479069a7c83a9b943
r2_blind_iid_0524,configs/blind_iid/r2_blind_iid_0524.json,blind_iid,stalker_colossus_vs_swarm_02,stalker_colossus_vs_swarm,False,11,immediate,5.4502,NARROW,compact,2,10,425,400,1.0625,hard_winnable,"{""COLOSSUS"": 1, ""STALKER"": 1}","{""BANELING"": 6, ""ZERGLING"": 4}",554079ad1b542688d62bf9e6fddf6cbe9bc254ab91d91a4a05db3ac19cdd7593
r2_blind_iid_0525,configs/blind_iid/r2_blind_iid_0525.json,blind_iid,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,10,immediate,5.2378,NARROW,split,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",4b5fb4de296c8adc182c260ccecf18108f0e4b06fcc73c0532ebf3de297ba16e
r2_blind_iid_0526,configs/blind_iid/r2_blind_iid_0526.json,blind_iid,stalker_colossus_vs_swarm_03,stalker_colossus_vs_swarm,False,11,near,8.6238,OCTAGON,staggered,3,10,550,450,1.2222,moderate,"{""COLOSSUS"": 1, ""STALKER"": 2}","{""BANELING"": 8, ""ZERGLING"": 2}",fcd39ebf4830932c772dc48e259e02bee307a2e86e22996a43ca86f711a46bc0
r2_blind_iid_0527,configs/blind_iid/r2_blind_iid_0527.json,blind_iid,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,10,far,17.021,SIMPLE,type_split,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",fa931b13037d77317f0d63563bb1bc12ae3bf0d3d3054b00502fb3afa17e8c7b
r2_blind_iid_0528,configs/blind_iid/r2_blind_iid_0528.json,blind_iid,stalker_colossus_vs_swarm_04,stalker_colossus_vs_swarm,False,11,near,8.6018,SIMPLE,compact,3,10,725,500,1.45,moderate,"{""COLOSSUS"": 2, ""STALKER"": 1}","{""BANELING"": 10}",1f8535a82084f9f9ac2d04a73e5cc68c222b61cf99dc4260438d57bec8c8220f
r2_blind_iid_0529,configs/blind_iid/r2_blind_iid_0529.json,blind_iid,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,10,far,17.0,SIMPLE,split,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",8fbb4a99fc3f953f97818fe5526a65927b8b639fb679cf32be6ad04dfb87bb51
r2_blind_iid_0530,configs/blind_iid/r2_blind_iid_0530.json,blind_iid,stalker_colossus_vs_swarm_05,stalker_colossus_vs_swarm,False,11,immediate,5.4815,NARROW,compact,4,10,850,500,1.7,easy,"{""COLOSSUS"": 2, ""STALKER"": 2}","{""BANELING"": 10}",97624e39fc72cbb13eac03e1263412f7888823daa5c004f90835ff9bf38a4b28
r2_blind_iid_0531,configs/blind_iid/r2_blind_iid_0531.json,blind_iid,stalker_vs_spine_01,stalker_vs_spine,False,10,medium,12.5614,OCTAGON,type_split,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",a0883754ac86084dd24e8e3f9596c6ccc6d0c4db7c885d3f12148e87b516ea61
r2_blind_iid_0532,configs/blind_iid/r2_blind_iid_0532.json,blind_iid,stalker_vs_spine_01,stalker_vs_spine,False,11,medium,12.6535,OCTAGON,compact,2,1,250,175,1.4286,moderate,"{""STALKER"": 2}","{""SPINE_CRAWLER"": 1}",b1f879007812f92e0e41231f50589cf7a55e9e4f94038b6717acf2c8a6bb999d
r2_blind_iid_0533,configs/blind_iid/r2_blind_iid_0533.json,blind_iid,stalker_vs_spine_02,stalker_vs_spine,False,10,near,8.979,OCTAGON,split,4,2,500,350,1.4286,moderate,"{""STALKER"": 4}","{""SPINE_CRAWLER"": 2}",ae6ca9f323119b6b311eb2b4d96d16b773df0e23f3b45a12a59f5852369aeb90
r2_blind_iid_0534,configs/blind_iid/r2_blind_iid_0534.json,blind_iid,stalker_vs_spine_02,stalker_vs_spine,False,11,medium,12.8218,OCTAGON,staggered,4,2,500,350,1.4286,moderate,"{""STALKER"": 4}","{""SPINE_CRAWLER"": 2}",4a116c3c223c413bec6f49e1d6c6d5fa28a6d99e4aae34e379913bc9e8c42a7e
r2_blind_iid_0535,configs/blind_iid/r2_blind_iid_0535.json,blind_iid,stalker_vs_spine_03,stalker_vs_spine,False,10,near,8.6208,NARROW,compact,5,3,625,525,1.1905,hard_winnable,"{""STALKER"": 5}","{""SPINE_CRAWLER"": 3}",9f46ee1fa61a4ce2ae7caeb01d7444380782de00d3cc88c9c11064ba3162522a
r2_blind_iid_0536,configs/blind_iid/r2_blind_iid_0536.json,blind_iid,stalker_vs_spine_03,stalker_vs_spine,False,11,near,8.5738,OCTAGON,compact,5,3,625,525,1.1905,hard_winnable,"{""STALKER"": 5}","{""SPINE_CRAWLER"": 3}",7338ff0373d96280a77b240bf6d2e4826040e9668ddea8970920d7fdcc006158
r2_blind_iid_0537,configs/blind_iid/r2_blind_iid_0537.json,blind_iid,stalker_vs_spine_04,stalker_vs_spine,False,10,immediate,5.2618,OCTAGON,split,7,4,875,700,1.25,moderate,"{""STALKER"": 7}","{""SPINE_CRAWLER"": 4}",e11bfc0629870a80bd81a6fa9fa8e6670b219a145bfee1b579532ca97871de32
r2_blind_iid_0538,configs/blind_iid/r2_blind_iid_0538.json,blind_iid,stalker_vs_spine_04,stalker_vs_spine,False,11,far,17.2421,SIMPLE,staggered,7,4,875,700,1.25,moderate,"{""STALKER"": 7}","{""SPINE_CRAWLER"": 4}",49ac9c699a72958d6643d6bb96b7a0407a2e371262c2b3b4cfbb22bb07735874
r2_blind_iid_0539,configs/blind_iid/r2_blind_iid_0539.json,blind_iid,stalker_vs_spine_05,stalker_vs_spine,False,10,far,17.0365,SIMPLE,type_split,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",d03a3ee7b88a027ec6ed76f87b50c1bc611044dc2f075b412fe5fbff7674f69d
r2_blind_iid_0540,configs/blind_iid/r2_blind_iid_0540.json,blind_iid,stalker_vs_spine_05,stalker_vs_spine,False,11,near,8.7676,NARROW,compact,9,5,1125,875,1.2857,moderate,"{""STALKER"": 9}","{""SPINE_CRAWLER"": 5}",e776201d7cfc2e771497893235526775784df06fe4c8f47ba4873a0d79a7180d
r2_blind_iid_0541,configs/blind_iid/r2_blind_iid_0541.json,blind_iid,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,10,near,8.9118,NARROW,compact,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",f46cdaf8232ee804fa699e0fecb8f8fd239431ce30937ef0812c34c41c458b95
r2_blind_iid_0542,configs/blind_iid/r2_blind_iid_0542.json,blind_iid,zealot_colossus_vs_terran_01,zealot_colossus_vs_terran,False,11,far,16.7559,SIMPLE,staggered,3,4,500,300,1.6667,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 2}",42d09735f8ca524734a341c199379836e51ce0298067b0506dd59de2585e5b16
r2_blind_iid_0543,configs/blind_iid/r2_blind_iid_0543.json,blind_iid,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,10,near,8.8441,OCTAGON,type_split,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",af424289c7d16c02ad5b840e7ed8cd4b5ce071fd3cc8780c9fbc9bbe26efc793
r2_blind_iid_0544,configs/blind_iid/r2_blind_iid_0544.json,blind_iid,zealot_colossus_vs_terran_02,zealot_colossus_vs_terran,False,11,medium,12.7436,OCTAGON,compact,3,5,500,350,1.4286,moderate,"{""COLOSSUS"": 1, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3}",e8ae6c5d5047e7e84e2edbbaaf26683d737686268bfaa6c02d7f6c4dbd382632
r2_blind_iid_0545,configs/blind_iid/r2_blind_iid_0545.json,blind_iid,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,10,immediate,5.4541,NARROW,compact,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",f14061e1e7688d77b3f176f46a222dc438873c58b0d3ce4c8c908043eee30e7b
r2_blind_iid_0546,configs/blind_iid/r2_blind_iid_0546.json,blind_iid,zealot_colossus_vs_terran_03,zealot_colossus_vs_terran,False,11,immediate,5.2259,OCTAGON,staggered,4,6,600,400,1.5,easy,"{""COLOSSUS"": 1, ""ZEALOT"": 3}","{""MARAUDER"": 2, ""MARINE"": 4}",76481e5f4bbb52e76937b272d97ebb61dea4d02b6210f3ce2c57517e9e3ea0a7
r2_blind_iid_0547,configs/blind_iid/r2_blind_iid_0547.json,blind_iid,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,10,far,16.836,SIMPLE,type_split,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",8693639caf0a6b31dde6c4645d787b45bb2f92c969189fc9c5dd98656d637e41
r2_blind_iid_0548,configs/blind_iid/r2_blind_iid_0548.json,blind_iid,zealot_colossus_vs_terran_04,zealot_colossus_vs_terran,False,11,medium,12.9404,SIMPLE,compact,5,8,900,550,1.6364,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 5}",e924044ea2e8a519c51cf15ca3421b4367991ce343cef4338950e134d0e5f5de
r2_blind_iid_0549,configs/blind_iid/r2_blind_iid_0549.json,blind_iid,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,10,immediate,5.4098,SIMPLE,split,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",a14ede2c5a0c5589958166f25ea85fe5ca5b755c84c511821510894b9dba562b
r2_blind_iid_0550,configs/blind_iid/r2_blind_iid_0550.json,blind_iid,zealot_colossus_vs_terran_05,zealot_colossus_vs_terran,False,11,medium,12.7536,OCTAGON,staggered,6,9,1000,650,1.5385,easy,"{""COLOSSUS"": 2, ""ZEALOT"": 4}","{""MARAUDER"": 4, ""MARINE"": 5}",27aaab546dbe94becc6a3c9341f567f507657fe1b8b8acd1a9ba51c5b6c1d942
r2_blind_compositional_0551,configs/blind_compositional/r2_blind_compositional_0551.json,blind_compositional,full_protoss_vs_mmm_01,full_protoss_vs_mmm,True,1,far,17.0396,SIMPLE,type_split,5,6,750,475,1.5789,easy,"{""COLOSSUS"": 1, ""STALKER"": 2, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}",33132b44f57c1ac73b915133e6c372da95a5bedc02d371adbcc2dcfe1af43b45
r2_blind_compositional_0552,configs/blind_compositional/r2_blind_compositional_0552.json,blind_compositional,full_protoss_vs_mmm_01,full_protoss_vs_mmm,True,2,near,8.6483,SIMPLE,compact,5,6,750,475,1.5789,easy,"{""COLOSSUS"": 1, ""STALKER"": 2, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}",0f6328434ef018f330a341a5dc58e0ff4e4aeb13a6342eafef3ec2c0e1eb1a0a
r2_blind_compositional_0553,configs/blind_compositional/r2_blind_compositional_0553.json,blind_compositional,full_protoss_vs_mmm_01,full_protoss_vs_mmm,True,3,immediate,5.4885,OCTAGON,split,5,6,750,475,1.5789,easy,"{""COLOSSUS"": 1, ""STALKER"": 2, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}",611b0e186b6b7fb72f7fa3b811a9abd8126a442f869f3d9c3811d65c0ff92840
r2_blind_compositional_0554,configs/blind_compositional/r2_blind_compositional_0554.json,blind_compositional,full_protoss_vs_mmm_01,full_protoss_vs_mmm,True,4,far,17.2353,SIMPLE,staggered,5,6,750,475,1.5789,easy,"{""COLOSSUS"": 1, ""STALKER"": 2, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}",bcf2899300a890f6d31d2922908cd84231b709570a300913d02dc3541da1245e
r2_blind_compositional_0555,configs/blind_compositional/r2_blind_compositional_0555.json,blind_compositional,full_protoss_vs_mmm_01,full_protoss_vs_mmm,True,5,far,16.8089,SIMPLE,type_split,5,6,750,475,1.5789,easy,"{""COLOSSUS"": 1, ""STALKER"": 2, ""ZEALOT"": 2}","{""MARAUDER"": 2, ""MARINE"": 3, ""MEDIVAC"": 1}",5f4715a21a7421c1a5b9d9e93f8c40002b3c073baf90231ec40551456c2b0a35
r2_blind_compositional_0556,configs/blind_compositional/r2_blind_compositional_0556.json,blind_compositional,full_protoss_vs_mmm_02,full_protoss_vs_mmm,True,1,medium,12.9121,SIMPLE,compact,7,8,975,625,1.56,easy,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",82e91cc05dc0f1924d7499866f9028baaea733747782a734916705c39d2e7ff6
r2_blind_compositional_0557,configs/blind_compositional/r2_blind_compositional_0557.json,blind_compositional,full_protoss_vs_mmm_02,full_protoss_vs_mmm,True,2,far,16.8987,SIMPLE,split,7,8,975,625,1.56,easy,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",b13a5f41645f40530dc594cb9449f028c36fa309d463d830b859fd3f7164b411
r2_blind_compositional_0558,configs/blind_compositional/r2_blind_compositional_0558.json,blind_compositional,full_protoss_vs_mmm_02,full_protoss_vs_mmm,True,3,immediate,5.4242,NARROW,compact,7,8,975,625,1.56,easy,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",c25e7588f206f9f31f9e9f0362bc15d8c8a9a4eb2ef03ab85cabdff55f908081
r2_blind_compositional_0559,configs/blind_compositional/r2_blind_compositional_0559.json,blind_compositional,full_protoss_vs_mmm_02,full_protoss_vs_mmm,True,4,immediate,5.2943,OCTAGON,type_split,7,8,975,625,1.56,easy,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",a18bd44f6a2c6c87c8be4fad3c42ba4fcf125c04ca959a2727ae9905c13a857b
r2_blind_compositional_0560,configs/blind_compositional/r2_blind_compositional_0560.json,blind_compositional,full_protoss_vs_mmm_02,full_protoss_vs_mmm,True,5,near,8.9308,NARROW,compact,7,8,975,625,1.56,easy,"{""COLOSSUS"": 1, ""STALKER"": 3, ""ZEALOT"": 3}","{""MARAUDER"": 3, ""MARINE"": 4, ""MEDIVAC"": 1}",53f2946bfc3a170975fe818fb0fdf95961d7a9c9d796375fd4c8e4d3cfe7f3bb
r2_blind_compositional_0561,configs/blind_compositional/r2_blind_compositional_0561.json,blind_compositional,stalker_zealot_vs_swarm_01,stalker_zealot_vs_swarm,True,1,near,8.6966,OCTAGON,split,4,9,450,300,1.5,easy,"{""STALKER"": 2, ""ZEALOT"": 2}","{""BANELING"": 3, ""ZERGLING"": 6}",00b9a1e6ab8bddd709651595a99bb2a8d281e7bec4ffcbfb037c7f193ce51595
r2_blind_compositional_0562,configs/blind_compositional/r2_blind_compositional_0562.json,blind_compositional,stalker_zealot_vs_swarm_01,stalker_zealot_vs_swarm,True,2,near,8.9173,SIMPLE,staggered,4,9,450,300,1.5,easy,"{""STALKER"": 2, ""ZEALOT"": 2}","{""BANELING"": 3, ""ZERGLING"": 6}",3fd7e287d6120cd94ea42281199a4f670f33731244262af1b873c81f147381e3
r2_blind_compositional_0563,configs/blind_compositional/r2_blind_compositional_0563.json,blind_compositional,stalker_zealot_vs_swarm_01,stalker_zealot_vs_swarm,True,3,near,8.5655,OCTAGON,type_split,4,9,450,300,1.5,easy,"{""STALKER"": 2, ""ZEALOT"": 2}","{""BANELING"": 3, ""ZERGLING"": 6}",5328319bc4a7bb3e4a8852db9a5837af4386420490e43b44fe11bed1942ba5b4
r2_blind_compositional_0564,configs/blind_compositional/r2_blind_compositional_0564.json,blind_compositional,stalker_zealot_vs_swarm_01,stalker_zealot_vs_swarm,True,4,medium,12.818,OCTAGON,compact,4,9,450,300,1.5,easy,"{""STALKER"": 2, ""ZEALOT"": 2}","{""BANELING"": 3, ""ZERGLING"": 6}",6233b151115d35121e09b1394429ee4c55af2168ca20de901487b9ef4eaeafaa
r2_blind_compositional_0565,configs/blind_compositional/r2_blind_compositional_0565.json,blind_compositional,stalker_zealot_vs_swarm_01,stalker_zealot_vs_swarm,True,5,near,8.87,SIMPLE,split,4,9,450,300,1.5,easy,"{""STALKER"": 2, ""ZEALOT"": 2}","{""BANELING"": 3, ""ZERGLING"": 6}",82aa5f8dfbecc53a73f1d4d777868f4dc0efb19ea5250f18096f1ca9bec8735b
r2_blind_compositional_0566,configs/blind_compositional/r2_blind_compositional_0566.json,blind_compositional,stalker_zealot_vs_swarm_02,stalker_zealot_vs_swarm,True,1,near,8.6398,SIMPLE,staggered,6,10,675,400,1.6875,easy,"{""STALKER"": 3, ""ZEALOT"": 3}","{""BANELING"": 6, ""ZERGLING"": 4}",cab65a94023c56df152f62cdf231dce2d54ad898030e2fa6205d59e5b881ba6e
r2_blind_compositional_0567,configs/blind_compositional/r2_blind_compositional_0567.json,blind_compositional,stalker_zealot_vs_swarm_02,stalker_zealot_vs_swarm,True,2,far,17.2211,SIMPLE,type_split,6,10,675,400,1.6875,easy,"{""STALKER"": 3, ""ZEALOT"": 3}","{""BANELING"": 6, ""ZERGLING"": 4}",7b7af81bb7de7a55032f5bd664f8eeb83c91b0e38a086a06cb9d46a06d989e7c
r2_blind_compositional_0568,configs/blind_compositional/r2_blind_compositional_0568.json,blind_compositional,stalker_zealot_vs_swarm_02,stalker_zealot_vs_swarm,True,3,near,8.854,NARROW,compact,6,10,675,400,1.6875,easy,"{""STALKER"": 3, ""ZEALOT"": 3}","{""BANELING"": 6, ""ZERGLING"": 4}",9f429ab72f2b55e14b5bf821a22a916fdf822c66c59757697d7f4a5d111a9aa4
r2_blind_compositional_0569,configs/blind_compositional/r2_blind_compositional_0569.json,blind_compositional,stalker_zealot_vs_swarm_02,stalker_zealot_vs_swarm,True,4,immediate,5.4596,OCTAGON,split,6,10,675,400,1.6875,easy,"{""STALKER"": 3, ""ZEALOT"": 3}","{""BANELING"": 6, ""ZERGLING"": 4}",eca0992d9f2afe82825a8aaeb5aef5b47b9aeeb9443735c85fa4c32839135aeb
r2_blind_compositional_0570,configs/blind_compositional/r2_blind_compositional_0570.json,blind_compositional,stalker_zealot_vs_swarm_02,stalker_zealot_vs_swarm,True,5,near,8.867,NARROW,compact,6,10,675,400,1.6875,easy,"{""STALKER"": 3, ""ZEALOT"": 3}","{""BANELING"": 6, ""ZERGLING"": 4}",c631bf5f74d3b2abf31e30864dbc9099a83fb58eaba227a7dd38a2984a9ed1d7
r2_blind_compositional_0571,configs/blind_compositional/r2_blind_compositional_0571.json,blind_compositional,marine_medivac_vs_swarm_01,marine_medivac_vs_swarm,True,1,near,8.9362,OCTAGON,type_split,5,9,325,300,1.0833,hard_winnable,"{""MARINE"": 4, ""MEDIVAC"": 1}","{""BANELING"": 2, ""MARINE"": 1, ""ZERGLING"": 6}",3d29d65611fbfe3f1aa9441e2c51c2495ecd4325b16080dfe26fc9fdf2787b18
r2_blind_compositional_0572,configs/blind_compositional/r2_blind_compositional_0572.json,blind_compositional,marine_medivac_vs_swarm_01,marine_medivac_vs_swarm,True,2,near,8.9969,SIMPLE,compact,5,9,325,300,1.0833,hard_winnable,"{""MARINE"": 4, ""MEDIVAC"": 1}","{""BANELING"": 2, ""MARINE"": 1, ""ZERGLING"": 6}",e7deba6f0f556a1ee5ffeb18c39d9d421367de6f5ccf277de1f705bf85ac0a43
r2_blind_compositional_0573,configs/blind_compositional/r2_blind_compositional_0573.json,blind_compositional,marine_medivac_vs_swarm_01,marine_medivac_vs_swarm,True,3,medium,12.656,OCTAGON,split,5,9,325,300,1.0833,hard_winnable,"{""MARINE"": 4, ""MEDIVAC"": 1}","{""BANELING"": 2, ""MARINE"": 1, ""ZERGLING"": 6}",539fe057eda74e16674682a78d2305ef6ad35e59efc3a5c33aea7083db677ed9
r2_blind_compositional_0574,configs/blind_compositional/r2_blind_compositional_0574.json,blind_compositional,marine_medivac_vs_swarm_01,marine_medivac_vs_swarm,True,4,immediate,5.6099,NARROW,compact,5,9,325,300,1.0833,hard_winnable,"{""MARINE"": 4, ""MEDIVAC"": 1}","{""BANELING"": 2, ""MARINE"": 1, ""ZERGLING"": 6}",49d9cf95adb1c47d19dcb6ef371be7665a082e11e25d1b2ca7466e534a92802e
r2_blind_compositional_0575,configs/blind_compositional/r2_blind_compositional_0575.json,blind_compositional,marine_medivac_vs_swarm_01,marine_medivac_vs_swarm,True,5,medium,12.5789,SIMPLE,type_split,5,9,325,300,1.0833,hard_winnable,"{""MARINE"": 4, ""MEDIVAC"": 1}","{""BANELING"": 2, ""MARINE"": 1, ""ZERGLING"": 6}",99e135e197a5b9c4120682a14ed8b0c5c818abc552f28ac0adde1bd933ccbaf7
r2_blind_compositional_0576,configs/blind_compositional/r2_blind_compositional_0576.json,blind_compositional,marine_medivac_vs_swarm_02,marine_medivac_vs_swarm,True,1,medium,12.5864,SIMPLE,compact,7,10,425,350,1.2143,moderate,"{""MARINE"": 6, ""MEDIVAC"": 1}","{""BANELING"": 3, ""MARINE"": 1, ""ZERGLING"": 6}",a3e2557a701d2f126959866c930bef5e238b0ab8a8ce6fc058a24f8d345e97ea
r2_blind_compositional_0577,configs/blind_compositional/r2_blind_compositional_0577.json,blind_compositional,marine_medivac_vs_swarm_02,marine_medivac_vs_swarm,True,2,far,16.8333,SIMPLE,split,7,10,425,350,1.2143,moderate,"{""MARINE"": 6, ""MEDIVAC"": 1}","{""BANELING"": 3, ""MARINE"": 1, ""ZERGLING"": 6}",94b03449af3540f6d4528e12349976690d1dab5ef1260e1388a9cfb4aa7d77ee
r2_blind_compositional_0578,configs/blind_compositional/r2_blind_compositional_0578.json,blind_compositional,marine_medivac_vs_swarm_02,marine_medivac_vs_swarm,True,3,near,8.9953,NARROW,compact,7,10,425,350,1.2143,moderate,"{""MARINE"": 6, ""MEDIVAC"": 1}","{""BANELING"": 3, ""MARINE"": 1, ""ZERGLING"": 6}",3ddba722b62e7c17b385fe0943f6a5882f877a9133c267952d8fc8e51648010b
r2_blind_compositional_0579,configs/blind_compositional/r2_blind_compositional_0579.json,blind_compositional,marine_medivac_vs_swarm_02,marine_medivac_vs_swarm,True,4,far,17.2021,SIMPLE,type_split,7,10,425,350,1.2143,moderate,"{""MARINE"": 6, ""MEDIVAC"": 1}","{""BANELING"": 3, ""MARINE"": 1, ""ZERGLING"": 6}",f72ad089680d959a76f9985267af241bbaff5b60d0ba456c4a2fe41fe42b987d
r2_blind_compositional_0580,configs/blind_compositional/r2_blind_compositional_0580.json,blind_compositional,marine_medivac_vs_swarm_02,marine_medivac_vs_swarm,True,5,immediate,5.4601,NARROW,compact,7,10,425,350,1.2143,moderate,"{""MARINE"": 6, ""MEDIVAC"": 1}","{""BANELING"": 3, ""MARINE"": 1, ""ZERGLING"": 6}",409f96afe2a6984a312ae04dda4bd801a203d83753e2cd4f0a2c757eeaf70b59
r2_blind_compositional_0581,configs/blind_compositional/r2_blind_compositional_0581.json,blind_compositional,terran_vs_stalker_colossus_01,terran_vs_stalker_colossus,True,1,near,8.5847,OCTAGON,split,7,2,500,425,1.1765,hard_winnable,"{""MARAUDER"": 3, ""MARINE"": 4}","{""COLOSSUS"": 1, ""STALKER"": 1}",5068b7726b1436632dbb9633451430082925f7eff8c07d9b6553422ecd7fb2eb
r2_blind_compositional_0582,configs/blind_compositional/r2_blind_compositional_0582.json,blind_compositional,terran_vs_stalker_colossus_01,terran_vs_stalker_colossus,True,2,immediate,5.4931,SIMPLE,staggered,7,2,500,425,1.1765,hard_winnable,"{""MARAUDER"": 3, ""MARINE"": 4}","{""COLOSSUS"": 1, ""STALKER"": 1}",e25225e3d31a527b4d4b9c058607ff4b76a766eada02c0677a4d1b59f7050331
r2_blind_compositional_0583,configs/blind_compositional/r2_blind_compositional_0583.json,blind_compositional,terran_vs_stalker_colossus_01,terran_vs_stalker_colossus,True,3,near,9.0474,OCTAGON,type_split,7,2,500,425,1.1765,hard_winnable,"{""MARAUDER"": 3, ""MARINE"": 4}","{""COLOSSUS"": 1, ""STALKER"": 1}",767679f8492accc5025f57421e718ff4e309b143afe3869cc4b212190e2315a4
r2_blind_compositional_0584,configs/blind_compositional/r2_blind_compositional_0584.json,blind_compositional,terran_vs_stalker_colossus_01,terran_vs_stalker_colossus,True,4,medium,12.831,OCTAGON,compact,7,2,500,425,1.1765,hard_winnable,"{""MARAUDER"": 3, ""MARINE"": 4}","{""COLOSSUS"": 1, ""STALKER"": 1}",371120ef4829b1ac63bde6d1ff29489f138e172457f8168c0f6b34ed179396f3
