name,family_id,archetype,static_difficulty_score,episodes,wins,timeouts,ema_difficulty
r2g_train_0881,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0882,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0883,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0884,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0885,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0886,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0887,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0888,gen_stalker_vs_marine_04,stalker_vs_marine,0.227273,0,0,0,0.227273
r2g_train_0889,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0890,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0891,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0892,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0893,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0894,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0895,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0896,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0897,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0898,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0899,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0900,gen_stalker_vs_marine_05,stalker_vs_marine,0.0,0,0,0,0.0
r2g_train_0901,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0902,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0903,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0904,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0905,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0906,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0907,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0908,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0909,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0910,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0911,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0912,gen_marauder_vs_zealot_01,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0913,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0914,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0915,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0916,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0917,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0918,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0919,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0920,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0921,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0922,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0923,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0924,gen_marauder_vs_zealot_02,marauder_vs_zealot,0.681818,0,0,0,0.681818
r2g_train_0925,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0926,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0927,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0928,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0929,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0930,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0931,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0932,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0933,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0934,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0935,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0936,gen_marauder_vs_zealot_03,marauder_vs_zealot,0.378788,0,0,0,0.378788
r2g_train_0937,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0938,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0939,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0940,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0941,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0942,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0943,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0944,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0945,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0946,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0947,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0948,gen_marauder_vs_zealot_04,marauder_vs_zealot,0.162338,0,0,0,0.162338
r2g_train_0949,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0950,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0951,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0952,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0953,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0954,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0955,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0956,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0957,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0958,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0959,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0960,gen_marauder_vs_zealot_05,marauder_vs_zealot,0.0,0,0,0,0.0
r2g_train_0961,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0962,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0963,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0964,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0965,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0966,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0967,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0968,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0969,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0970,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0971,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0972,gen_swarm_vs_bio_01,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0973,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0974,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0975,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0976,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0977,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0978,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0979,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0980,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0981,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0982,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0983,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0984,gen_swarm_vs_bio_02,swarm_vs_bio,0.681818,0,0,0,0.681818
r2g_train_0985,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0986,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0987,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0988,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0989,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0990,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0991,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0992,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0993,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0994,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0995,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0996,gen_swarm_vs_bio_03,swarm_vs_bio,0.5,0,0,0,0.5
r2g_train_0997,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_0998,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_0999,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1000,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1001,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1002,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1003,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1004,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1005,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1006,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1007,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1008,gen_swarm_vs_bio_04,swarm_vs_bio,0.136364,0,0,0,0.136364
r2g_train_1009,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1010,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1011,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1012,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1013,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1014,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1015,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1016,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1017,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1018,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1019,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1020,gen_swarm_vs_bio_05,swarm_vs_bio,0.0,0,0,0,0.0
r2g_train_1021,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1022,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1023,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1024,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1025,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1026,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1027,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1028,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1029,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1030,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1031,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1032,gen_bio_vs_stalker_zealot_01,bio_vs_stalker_zealot,0.821678,0,0,0,0.821678
r2g_train_1033,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1034,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1035,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1036,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1037,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1038,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1039,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1040,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1041,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1042,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1043,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1044,gen_bio_vs_stalker_zealot_02,bio_vs_stalker_zealot,0.586124,0,0,0,0.586124
r2g_train_1045,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1046,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1047,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1048,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1049,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1050,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1051,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1052,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1053,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1054,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1055,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1056,gen_bio_vs_stalker_zealot_03,bio_vs_stalker_zealot,0.394737,0,0,0,0.394737
r2g_train_1057,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1058,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1059,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1060,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1061,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1062,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1063,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1064,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1065,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1066,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1067,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1068,gen_bio_vs_stalker_zealot_04,bio_vs_stalker_zealot,0.075758,0,0,0,0.075758
r2g_train_1069,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1070,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1071,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1072,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1073,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1074,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1075,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1076,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1077,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1078,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1079,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1080,gen_bio_vs_stalker_zealot_05,bio_vs_stalker_zealot,0.0,0,0,0,0.0
r2g_train_1081,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1082,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1083,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1084,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1085,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1086,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1087,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1088,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1089,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1090,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1091,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1092,gen_protoss_triad_vs_bio_01,protoss_triad_vs_bio,0.751748,0,0,0,0.751748
r2g_train_1093,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1094,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1095,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1096,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1097,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1098,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1099,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1100,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1101,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1102,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1103,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1104,gen_protoss_triad_vs_bio_02,protoss_triad_vs_bio,0.606061,0,0,0,0.606061
r2g_train_1105,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1106,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1107,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1108,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1109,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1110,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1111,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1112,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1113,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1114,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1115,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1116,gen_protoss_triad_vs_bio_03,protoss_triad_vs_bio,0.433884,0,0,0,0.433884
r2g_train_1117,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1118,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1119,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1120,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1121,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1122,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1123,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1124,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1125,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1126,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1127,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1128,gen_protoss_triad_vs_bio_04,protoss_triad_vs_bio,0.151515,0,0,0,0.151515
r2g_train_1129,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1130,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1131,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1132,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1133,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1134,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1135,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1136,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1137,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1138,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1139,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1140,gen_protoss_triad_vs_bio_05,protoss_triad_vs_bio,0.0,0,0,0,0.0
r2g_train_1141,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,0.681818,0,0,0,0.681818
r2g_train_1142,gen_bio_vs_spine_swarm_01,bio_vs_spine_swarm,0.681818,0,0,0,0.681818
